ts,sensor_id,pm25,pm10,no2,o3,so2,co,nh3,c6h6,temp,hum
2026-01-09T01:00,22,0.0,9.3,25.9,0.0,4.4,0.266,0.0,1.3,7.1,77
2026-01-09T02:00,22,0.0,9.5,26.6,0.0,4.0,0.247,0.0,1.0,6.3,79
2026-01-09T03:00,22,0.0,8.9,23.7,0.0,4.1,0.262,0.0,1.1,6.7,80
2026-01-09T04:00,22,0.0,9.3,27.6,0.0,4.2,0.283,0.0,1.3,6.6,81
2026-01-09T05:00,22,0.0,12.0,44.0,0.0,4.8,0.391,0.0,1.7,7.5,79
2026-01-09T06:00,22,0.0,15.2,51.6,0.0,5.0,0.488,0.0,2.4,8.6,73
2026-01-09T07:00,22,0.0,17.6,72.7,0.0,5.7,0.713,0.0,3.2,9.6,68
2026-01-09T08:00,22,0.0,17.0,74.4,0.0,6.3,0.606,0.0,3.2,10.5,75
2026-01-09T09:00,22,0.0,14.5,58.3,0.0,5.4,0.482,0.0,2.4,10.8,68
2026-01-09T10:00,22,0.0,13.3,51.9,0.0,5.8,0.384,0.0,2.2,12.2,65
2026-01-09T11:00,22,0.0,12.0,43.1,0.0,6.2,0.344,0.0,1.9,12.4,66
2026-01-09T12:00,22,0.0,11.7,41.1,0.0,5.8,0.337,0.0,2.1,13.3,66
2026-01-09T13:00,22,0.0,10.6,39.5,0.0,5.7,0.325,0.0,2.0,13.8,65
2026-01-09T14:00,22,0.0,10.5,43.7,0.0,5.0,0.324,0.0,1.9,13.3,62
2026-01-09T15:00,22,0.0,11.6,46.0,0.0,5.8,0.327,0.0,2.2,13.5,61
2026-01-09T16:00,22,0.0,12.9,56.6,0.0,5.3,0.379,0.0,2.7,13.7,68
2026-01-09T17:00,22,0.0,14.2,65.7,0.0,4.9,0.447,0.0,2.9,12.9,67
2026-01-09T18:00,22,0.0,12.4,63.0,0.0,4.9,0.392,0.0,3.1,12.1,68
2026-01-09T19:00,22,0.0,10.4,54.0,0.0,4.5,0.34,0.0,2.4,10.4,71
2026-01-09T20:00,22,0.0,9.6,40.3,0.0,4.6,0.245,0.0,2.1,10.2,73
2026-01-09T21:00,22,0.0,7.7,33.8,0.0,4.8,0.186,0.0,1.6,9.3,68
2026-01-09T22:00,22,0.0,6.9,28.5,0.0,4.3,0.155,0.0,1.4,8.0,79
2026-01-09T23:00,22,0.0,6.5,26.2,0.0,4.4,0.139,0.0,1.4,7.8,82
2026-01-09T00:00,37,3.8,7.5,17.3,0.0,9.7,0.333,0.0,0.6,6.9,76
2026-01-09T01:00,37,3.2,6.2,14.2,0.0,9.7,0.273,0.0,0.5,7.4,80
2026-01-09T02:00,37,3.2,6.2,13.7,0.0,9.8,0.272,0.0,0.4,6.6,84
2026-01-09T03:00,37,2.9,5.9,13.7,0.0,9.5,0.285,0.0,0.4,6.8,78
2026-01-09T04:00,37,3.1,6.3,16.0,0.0,9.1,0.286,0.0,0.5,7.2,77
2026-01-09T05:00,37,4.0,7.3,21.6,0.0,9.3,0.414,0.0,0.6,7.5,76
2026-01-09T06:00,37,5.4,9.6,33.6,0.0,10.8,0.587,0.0,0.8,8.9,71
2026-01-09T07:00,37,7.3,11.7,43.5,0.0,10.9,0.825,0.0,1.2,8.9,73
2026-01-09T08:00,37,5.7,12.0,40.4,0.0,11.8,0.769,0.0,1.1,10.2,73
2026-01-09T09:00,37,5.2,10.3,33.1,0.0,11.8,0.645,0.0,0.8,10.7,67
2026-01-09T10:00,37,4.4,9.0,24.8,0.0,10.3,0.524,0.0,0.7,11.6,66
2026-01-09T11:00,37,4.0,8.1,22.8,0.0,9.8,0.469,0.0,0.6,12.6,65
2026-01-09T12:00,37,3.5,7.7,22.7,0.0,9.8,0.468,0.0,0.6,13.2,64
2026-01-09T13:00,37,3.3,7.2,22.9,0.0,8.6,0.474,0.0,0.6,13.4,64
2026-01-09T14:00,37,3.7,7.8,23.3,0.0,9.0,0.5,0.0,0.6,13.4,67
2026-01-09T15:00,37,3.9,8.3,22.7,0.0,8.1,0.518,0.0,0.6,12.5,60
2026-01-09T16:00,37,4.9,10.2,27.3,0.0,7.6,0.627,0.0,0.8,12.9,66
2026-01-09T17:00,37,5.4,11.2,36.9,0.0,7.6,0.824,0.0,1.0,12.4,68
2026-01-09T18:00,37,4.8,9.2,35.2,0.0,6.7,0.69,0.0,0.8,11.2,67
2026-01-09T19:00,37,3.5,7.1,28.2,0.0,5.8,0.599,0.0,0.7,10.6,69
2026-01-09T20:00,37,3.1,6.4,22.0,0.0,5.1,0.473,0.0,0.5,10.4,66
2026-01-09T21:00,37,2.9,5.5,16.3,0.0,5.3,0.402,0.0,0.4,8.8,71
2026-01-09T22:00,37,2.5,4.6,14.9,0.0,4.3,0.336,0.0,0.4,8.0,78
2026-01-09T23:00,37,2.2,4.6,12.7,0.0,4.5,0.336,0.0,0.4,7.9,77
2026-01-09T00:00,38,0.0,8.8,0.0,33.9,3.3,0.0,0.0,0.0,7.0,78
2026-01-09T01:00,38,0.1,7.4,0.1,27.5,3.4,0.0,0.0,0.0,6.7,73
2026-01-09T02:00,38,0.1,7.2,0.2,23.2,3.6,0.0,0.0,0.0,6.4,79
2026-01-09T03:00,38,0.2,7.0,0.3,23.9,3.2,0.0,0.0,0.0,6.6,81
2026-01-09T04:00,38,0.2,7.3,0.5,31.6,3.6,0.0,0.0,0.0,6.2,79
2026-01-09T05:00,38,0.3,7.8,0.9,43.9,3.9,0.0,0.0,0.0,8.0,80
2026-01-09T06:00,38,0.6,11.0,1.4,58.1,3.9,0.0,0.0,0.0,7.6,73
2026-01-09T07:00,38,0.8,13.9,2.5,75.6,4.6,0.0,0.0,0.0,9.1,76
2026-01-09T08:00,38,0.9,12.2,2.9,102.6,4.9,0.0,0.0,0.0,8.7,74
2026-01-09T09:00,38,0.9,11.0,2.3,104.1,5.0,0.0,0.0,0.0,10.2,70
2026-01-09T10:00,38,0.8,9.6,2.2,132.6,4.8,0.0,0.0,0.0,11.9,69
2026-01-09T11:00,38,0.9,7.7,2.3,154.2,4.4,0.0,0.0,0.0,12.3,67
2026-01-09T12:00,38,0.9,8.1,2.2,150.9,4.1,0.0,0.0,0.0,13.6,66
2026-01-09T13:00,38,1.0,8.2,2.3,127.4,4.4,0.0,0.0,0.0,13.2,63
2026-01-09T14:00,38,1.3,9.4,2.7,132.6,4.4,0.0,0.0,0.0,13.3,62
2026-01-09T15:00,38,1.3,8.0,3.3,119.7,4.3,0.0,0.0,0.0,13.9,64
2026-01-09T16:00,38,1.9,10.0,4.1,99.5,4.1,0.0,0.0,0.0,12.5,64
2026-01-09T17:00,38,2.1,11.4,5.7,77.5,4.5,0.0,0.0,0.0,12.7,65
2026-01-09T18:00,38,1.9,9.3,5.4,73.0,4.1,0.0,0.0,0.0,11.5,68
2026-01-09T19:00,38,1.8,8.0,5.1,62.5,3.7,0.0,0.0,0.0,11.3,68
2026-01-09T20:00,38,1.6,6.4,4.1,53.4,3.9,0.0,0.0,0.0,10.0,71
2026-01-09T21:00,38,1.5,6.1,3.3,45.6,4.0,0.0,0.0,0.0,9.5,73
2026-01-09T22:00,38,1.4,5.0,3.1,33.9,3.3,0.0,0.0,0.0,8.3,73
2026-01-09T23:00,38,1.4,4.7,3.0,32.8,3.8,0.0,0.0,0.0,7.8,77
2026-01-10T00:00,19,2.2,6.7,14.6,0.0,0.0,0.0,0.0,0.0,7.6,75
2026-01-10T01:00,19,1.9,5.9,12.3,0.0,0.2,0.009,0.0,0.0,6.9,79
2026-01-10T02:00,19,1.8,6.1,12.5,0.0,0.4,0.017,0.0,0.0,6.4,80
2026-01-10T03:00,19,2.1,5.9,11.2,0.0,0.6,0.026,0.0,0.0,6.6,78
2026-01-10T04:00,19,2.4,6.6,13.5,0.0,0.8,0.043,0.0,0.0,7.3,81
2026-01-10T05:00,19,2.9,8.0,19.8,0.0,1.2,0.072,0.0,0.0,6.8,79
2026-01-10T06:00,19,4.3,11.1,25.5,0.0,1.6,0.124,0.0,0.0,8.0,78
2026-01-10T07:00,19,5.0,14.8,40.9,0.0,1.9,0.185,0.0,0.0,9.6,73
2026-01-10T08:00,19,5.1,13.7,41.4,0.0,2.3,0.199,0.0,0.0,10.1,71
2026-01-10T09:00,19,4.2,13.3,27.7,0.0,2.5,0.173,0.0,0.0,11.1,72
2026-01-10T10:00,19,4.3,11.3,21.9,0.0,2.8,0.172,0.0,0.0,11.4,67
2026-01-10T11:00,19,3.7,10.5,20.8,0.0,2.9,0.167,0.0,0.0,12.0,63
2026-01-10T12:00,19,3.4,10.5,18.6,0.0,3.5,0.182,0.0,0.0,12.8,63
2026-01-10T13:00,19,4.1,10.1,19.5,0.0,3.5,0.189,0.0,0.0,13.6,61
2026-01-10T14:00,19,4.0,10.3,19.8,0.0,3.8,0.239,0.0,0.0,13.5,67
2026-01-10T15:00,19,4.8,12.5,22.9,0.0,3.8,0.269,0.0,0.0,14.0,65
2026-01-10T16:00,19,5.8,15.4,23.9,0.0,3.9,0.314,0.0,0.0,13.4,61
2026-01-10T17:00,19,6.2,17.9,32.9,0.0,4.4,0.44,0.0,0.0,12.7,67
2026-01-10T18:00,19,5.6,16.5,31.0,0.0,4.4,0.428,0.0,0.0,12.2,69
2026-01-10T19:00,19,4.8,12.9,23.7,0.0,4.4,0.373,0.0,0.0,11.0,71
2026-01-10T20:00,19,4.7,11.5,19.7,0.0,4.5,0.311,0.0,0.0,8.9,69
2026-01-10T21:00,19,4.0,10.6,16.6,0.0,4.9,0.279,0.0,0.0,9.8,73
2026-01-10T22:00,19,3.5,10.7,13.9,0.0,4.5,0.249,0.0,0.0,8.3,75
2026-01-10T23:00,19,3.6,9.0,13.4,0.0,5.0,0.236,0.0,0.0,7.2,76
2026-01-10T00:00,20,3.2,6.0,0.0,0.0,4.2,0.14,0.0,0.4,6.7,77
2026-01-10T01:00,20,2.7,5.5,0.0,0.0,4.5,0.121,0.0,0.3,6.7,80
2026-01-10T02:00,20,2.6,5.2,0.0,0.0,4.4,0.115,0.0,0.3,6.2,79
2026-01-10T03:00,20,2.6,5.6,0.0,0.0,5.0,0.113,0.0,0.3,7.3,78
2026-01-10T04:00,20,2.9,5.9,0.0,0.0,4.8,0.14,0.0,0.4,6.8,78
2026-01-10T05:00,20,3.7,7.9,0.0,0.0,5.1,0.196,0.0,0.5,7.8,79
2026-01-10T06:00,20,4.8,10.1,0.0,0.0,6.1,0.264,0.0,0.7,7.6,77
2026-01-10T07:00,20,6.1,14.1,0.0,0.0,6.6,0.363,0.0,1.1,9.5,69
2026-01-10T08:00,20,6.4,13.0,0.0,0.0,7.1,0.364,0.0,1.0,10.0,70
2026-01-10T09:00,20,4.9,10.9,0.0,0.0,7.8,0.311,0.0,0.8,11.2,71
2026-01-10T10:00,20,4.4,9.6,0.0,0.0,6.5,0.271,0.0,0.8,12.0,65
2026-01-10T11:00,20,4.4,10.0,0.0,0.0,6.7,0.217,0.0,0.6,13.0,65
2026-01-10T12:00,20,4.2,9.2,0.0,0.0,7.9,0.241,0.0,0.6,13.2,66
2026-01-10T13:00,20,4.2,9.4,0.0,0.0,6.9,0.233,0.0,0.7,13.9,63
2026-01-10T14:00,20,4.4,11.0,0.0,0.0,7.4,0.233,0.0,0.7,13.3,64
2026-01-10T15:00,20,5.0,12.0,0.0,0.0,6.9,0.279,0.0,0.8,13.5,61
2026-01-10T16:00,20,6.4,14.7,0.0,0.0,7.2,0.33,0.0,1.0,13.1,63
2026-01-10T17:00,20,7.2,17.1,0.0,0.0,7.0,0.411,0.0,1.2,12.4,67
2026-01-10T18:00,20,6.0,14.1,0.0,0.0,6.3,0.389,0.0,1.2,10.9,66
2026-01-10T19:00,20,5.4,12.5,0.0,0.0,6.4,0.336,0.0,1.0,10.9,71
2026-01-10T20:00,20,4.6,10.5,0.0,0.0,7.3,0.271,0.0,0.8,9.8,71
2026-01-10T21:00,20,4.5,9.2,0.0,0.0,6.3,0.229,0.0,0.6,9.2,74
2026-01-10T22:00,20,3.8,9.7,0.0,0.0,7.3,0.202,0.0,0.6,8.5,76
2026-01-10T23:00,20,3.3,8.5,0.0,0.0,6.7,0.196,0.0,0.7,7.5,78
2026-01-10T00:00,21,0.0,6.6,3.6,34.4,2.8,0.259,0.0,0.0,6.8,79
2026-01-10T01:00,21,0.0,5.9,3.2,25.9,2.9,0.214,0.0,0.0,6.5,78
2026-01-10T02:00,21,0.0,5.8,3.0,25.7,2.6,0.221,0.0,0.0,7.0,83
2026-01-10T03:00,21,0.0,6.2,2.9,22.7,2.6,0.221,0.0,0.0,5.7,76
2026-01-10T04:00,21,0.0,6.2,3.9,34.1,2.7,0.239,0.0,0.0,7.0,79
2026-01-10T05:00,21,0.0,8.3,4.7,43.5,3.0,0.329,0.0,0.0,7.5,77
2026-01-10T06:00,21,0.0,11.2,6.6,59.7,3.5,0.488,0.0,0.0,8.4,77
2026-01-10T07:00,21,0.0,15.4,10.0,76.0,3.6,0.703,0.0,0.0,8.7,74
2026-01-10T08:00,21,0.0,15.3,9.3,103.3,4.0,0.625,0.0,0.0,10.6,72
2026-01-10T09:00,21,0.0,13.1,7.4,121.6,4.0,0.43,0.0,0.0,11.0,68
2026-01-10T10:00,21,0.0,11.7,5.8,129.2,4.2,0.408,0.0,0.0,11.7,66
2026-01-10T11:00,21,0.0,11.5,6.0,144.2,4.2,0.324,0.0,0.0,12.2,66
2026-01-10T12:00,21,0.0,10.9,4.8,144.7,3.7,0.301,0.0,0.0,12.7,62
2026-01-10T13:00,21,0.0,11.5,4.9,146.7,3.5,0.305,0.0,0.0,13.1,65
2026-01-10T14:00,21,0.0,10.8,5.1,133.5,4.0,0.332,0.0,0.0,13.5,66
2026-01-10T15:00,21,0.0,14.0,5.7,121.5,4.0,0.335,0.0,0.0,13.4,59
2026-01-10T16:00,21,0.0,15.6,6.1,93.5,3.4,0.39,0.0,0.0,13.0,66
2026-01-10T17:00,21,0.0,20.1,8.1,72.4,3.6,0.542,0.0,0.0,12.3,66
2026-01-10T18:00,21,0.0,16.1,7.4,63.9,3.6,0.492,0.0,0.0,12.4,67
2026-01-10T19:00,21,0.0,13.3,6.5,57.5,3.7,0.389,0.0,0.0,10.7,72
2026-01-10T20:00,21,0.0,13.4,4.9,55.7,3.6,0.332,0.0,0.0,9.5,72
2026-01-10T21:00,21,0.0,11.2,4.0,38.3,3.5,0.248,0.0,0.0,9.4,71
2026-01-10T22:00,21,0.0,11.0,3.7,33.2,3.6,0.198,0.0,0.0,8.3,78
2026-01-10T23:00,21,0.0,10.7,3.0,31.5,3.5,0.197,0.0,0.0,7.4,74
2026-01-10T00:00,22,0.0,5.6,26.6,0.0,4.3,0.137,0.0,1.6,7.8,78
2026-01-10T01:00,22,0.0,4.9,22.8,0.0,3.8,0.121,0.0,1.2,6.7,80
2026-01-10T02:00,22,0.0,4.9,21.5,0.0,4.2,0.105,0.0,1.2,7.3,78
2026-01-10T03:00,22,0.0,5.3,20.9,0.0,4.1,0.123,0.0,1.0,7.0,82
2026-01-10T04:00,22,0.0,5.5,19.9,0.0,4.1,0.14,0.0,1.3,6.4,80
2026-01-10T05:00,22,0.0,7.1,31.0,0.0,5.1,0.199,0.0,1.7,7.4,77
2026-01-10T06:00,22,0.0,8.8,42.4,0.0,5.1,0.272,0.0,2.2,8.6,81
2026-01-10T07:00,22,0.0,11.8,56.5,0.0,5.8,0.359,0.0,3.2,9.0,74
2026-01-10T08:00,22,0.0,12.2,54.0,0.0,5.7,0.387,0.0,2.7,10.7,70
2026-01-10T09:00,22,0.0,10.5,40.9,0.0,6.2,0.285,0.0,2.3,10.8,68
2026-01-10T10:00,22,0.0,9.0,35.9,0.0,5.6,0.27,0.0,1.9,11.7,67
2026-01-10T11:00,22,0.0,8.2,29.9,0.0,6.1,0.225,0.0,1.9,12.7,70
2026-01-10T12:00,22,0.0,8.4,27.1,0.0,5.4,0.233,0.0,1.7,13.2,64
2026-01-10T13:00,22,0.0,7.9,26.0,0.0,4.8,0.235,0.0,1.7,13.5,62
2026-01-10T14:00,22,0.0,8.9,24.8,0.0,5.2,0.238,0.0,1.6,13.3,65
2026-01-10T15:00,22,0.0,10.1,27.5,0.0,5.2,0.258,0.0,1.6,13.4,62
2026-01-10T16:00,22,0.0,9.9,29.0,0.0,5.7,0.334,0.0,1.9,14.1,62
2026-01-10T17:00,22,0.0,13.3,35.2,0.0,5.0,0.429,0.0,2.5,12.8,67
2026-01-10T18:00,22,0.0,10.0,32.0,0.0,5.1,0.37,0.0,2.2,12.1,65
2026-01-10T19:00,22,0.0,10.4,28.2,0.0,4.9,0.294,0.0,1.8,10.6,71
2026-01-10T20:00,22,0.0,8.2,18.7,0.0,4.9,0.277,0.0,1.5,10.9,72
2026-01-10T21:00,22,0.0,7.8,15.0,0.0,4.5,0.23,0.0,1.1,9.5,75
2026-01-10T22:00,22,0.0,7.4,11.8,0.0,4.4,0.195,0.0,1.0,7.9,72
2026-01-10T23:00,22,0.0,6.7,11.2,0.0,3.9,0.223,0.0,1.0,7.7,75
2026-01-10T00:00,37,2.3,4.5,14.0,0.0,4.6,0.363,0.0,0.4,6.9,77
2026-01-10T01:00,37,1.9,4.1,11.2,0.0,4.4,0.265,0.0,0.3,6.5,78
2026-01-10T02:00,37,1.9,4.0,10.1,0.0,4.1,0.282,0.0,0.3,6.2,79
2026-01-10T03:00,37,2.0,3.9,9.5,0.0,4.0,0.262,0.0,0.3,6.3,80
2026-01-10T04:00,37,2.2,4.0,11.0,0.0,4.3,0.294,0.0,0.3,7.2,78
2026-01-10T05:00,37,2.7,4.6,15.7,0.0,4.2,0.456,0.0,0.5,6.3,78
2026-01-10T06:00,37,3.3,6.4,20.7,0.0,4.6,0.611,0.0,0.6,7.9,77
2026-01-10T07:00,37,4.4,8.4,28.9,0.0,5.0,0.848,0.0,1.0,9.4,72
2026-01-10T08:00,37,4.2,7.7,29.3,0.0,5.2,0.949,0.0,0.9,9.7,73
2026-01-10T09:00,37,3.9,6.8,20.1,0.0,4.9,0.677,0.0,0.7,11.0,69
2026-01-10T10:00,37,3.1,5.6,17.0,0.0,4.8,0.586,0.0,0.6,11.6,65
2026-01-10T11:00,37,3.1,5.9,14.4,0.0,4.3,0.546,0.0,0.5,12.1,63
2026-01-10T12:00,37,2.9,5.0,12.4,0.0,4.7,0.5,0.0,0.5,12.6,64
2026-01-10T13:00,37,2.9,5.1,12.2,0.0,4.2,0.49,0.0,0.5,13.6,65
2026-01-10T14:00,37,3.2,5.3,13.7,0.0,4.1,0.549,0.0,0.5,13.3,61
2026-01-10T15:00,37,3.3,5.9,14.2,0.0,4.0,0.584,0.0,0.6,12.8,64
2026-01-10T16:00,37,3.6,7.2,15.0,0.0,3.9,0.775,0.0,0.8,12.8,65
2026-01-10T17:00,37,4.5,7.8,17.6,0.0,3.8,0.958,0.0,0.8,12.4,66
2026-01-10T18:00,37,4.1,6.9,15.8,0.0,3.2,0.887,0.0,0.9,11.7,64
2026-01-10T19:00,37,3.3,5.6,13.0,0.0,3.3,0.681,0.0,0.7,11.1,70
2026-01-10T20:00,37,3.2,5.3,10.2,0.0,3.4,0.622,0.0,0.6,10.6,70
2026-01-10T21:00,37,2.6,4.7,7.3,0.0,2.7,0.47,0.0,0.5,8.8,76
2026-01-10T22:00,37,2.3,4.4,5.5,0.0,2.8,0.405,0.0,0.4,7.8,74
2026-01-10T23:00,37,2.1,4.1,5.9,0.0,2.6,0.405,0.0,0.4,6.6,74
2026-01-10T00:00,38,1.4,4.9,3.1,0.0,3.5,0.0,0.0,0.0,6.3,79
2026-01-10T01:00,38,1.5,4.1,2.9,0.0,3.1,0.0,0.0,0.0,5.9,79
2026-01-10T02:00,38,1.5,4.1,2.4,0.0,3.2,0.0,0.0,0.0,5.3,77
2026-01-10T03:00,38,1.5,3.9,3.0,0.0,3.2,0.0,0.0,0.0,7.1,82
2026-01-10T04:00,38,1.8,4.2,3.4,0.0,3.7,0.0,0.0,0.0,7.3,78
2026-01-10T05:00,38,2.5,5.7,5.1,0.0,4.2,0.0,0.0,0.0,7.5,78
2026-01-10T06:00,38,3.5,7.1,6.8,0.0,4.4,0.0,0.0,0.0,8.0,76
2026-01-10T07:00,38,4.8,9.7,11.4,0.0,5.0,0.0,0.0,0.0,8.9,72
2026-01-10T08:00,38,4.6,8.5,10.9,0.0,4.9,0.0,0.0,0.0,9.7,70
2026-01-10T09:00,38,4.0,7.7,9.6,0.0,5.6,0.0,0.0,0.0,11.0,71
2026-01-10T10:00,38,4.1,7.4,7.6,0.0,5.3,0.0,0.0,0.0,11.7,65
2026-01-10T11:00,38,3.8,6.3,7.1,0.0,5.1,0.0,0.0,0.0,12.5,63
2026-01-10T12:00,38,3.8,5.7,7.4,0.0,5.7,0.0,0.0,0.0,12.8,65
2026-01-10T13:00,38,3.9,5.8,7.2,0.0,5.2,0.0,0.0,0.0,13.4,65
2026-01-10T14:00,38,4.1,6.9,7.3,0.0,5.0,0.0,0.0,0.0,13.9,63
2026-01-10T15:00,38,5.2,6.8,8.7,0.0,4.6,0.0,0.0,0.0,13.7,60
2026-01-10T16:00,38,6.3,9.1,9.7,0.0,4.9,0.0,0.0,0.0,13.2,64
2026-01-10T17:00,38,7.8,10.3,13.1,0.0,4.6,0.0,0.0,0.0,13.0,67
2026-01-10T18:00,38,6.4,8.4,12.7,0.0,4.6,0.0,0.0,0.0,12.5,69
2026-01-10T19:00,38,5.4,7.4,10.5,0.0,4.7,0.0,0.0,0.0,11.0,71
2026-01-10T20:00,38,4.7,6.9,8.8,0.0,4.6,0.0,0.0,0.0,10.5,73
2026-01-10T21:00,38,4.9,5.8,7.7,0.0,5.2,0.0,0.0,0.0,9.4,74
2026-01-10T22:00,38,4.3,5.3,6.6,0.0,4.7,0.0,0.0,0.0,8.4,71
2026-01-10T23:00,38,4.2,5.0,5.8,0.0,4.4,0.0,0.0,0.0,8.1,78
2026-01-11T00:00,19,3.9,9.2,12.6,0.0,5.3,0.239,0.0,0.0,7.3,75
2026-01-11T01:00,19,3.1,8.3,10.9,0.0,4.7,0.237,0.0,0.0,7.2,79
2026-01-11T02:00,19,3.3,7.5,10.7,0.0,4.7,0.243,0.0,0.0,6.8,82
2026-01-11T03:00,19,3.2,8.8,12.0,0.0,4.7,0.244,0.0,0.0,6.5,76
2026-01-11T04:00,19,3.2,8.6,13.3,0.0,4.9,0.295,0.0,0.0,7.1,80
2026-01-11T05:00,19,3.8,10.0,19.7,0.0,5.4,0.428,0.0,0.0,7.6,78
2026-01-11T06:00,19,5.1,13.9,28.5,0.0,5.8,0.646,0.0,0.0,8.3,73
2026-01-11T07:00,19,6.4,16.7,41.4,0.0,6.0,0.864,0.0,0.0,9.2,78
2026-01-11T08:00,19,6.2,16.1,43.6,0.0,6.1,0.935,0.0,0.0,10.2,71
2026-01-11T09:00,19,5.5,14.0,34.9,0.0,6.6,0.699,0.0,0.0,10.8,67
2026-01-11T10:00,19,4.5,11.7,29.1,0.0,5.5,0.626,0.0,0.0,11.3,67
2026-01-11T11:00,19,3.9,10.4,26.0,0.0,5.6,0.581,0.0,0.0,12.4,65
2026-01-11T12:00,19,3.7,9.7,25.4,0.0,5.4,0.561,0.0,0.0,13.2,65
2026-01-11T13:00,19,3.7,9.7,24.7,0.0,5.2,0.642,0.0,0.0,13.1,64
2026-01-11T14:00,19,3.9,10.2,24.2,0.0,5.4,0.706,0.0,0.0,13.5,64
2026-01-11T15:00,19,3.5,12.6,30.3,0.0,5.1,0.72,0.0,0.0,13.4,62
2026-01-11T16:00,19,5.1,12.8,36.8,0.0,4.7,1.009,0.0,0.0,12.6,65
2026-01-11T17:00,19,5.5,16.2,48.8,0.0,5.1,1.235,0.0,0.0,11.8,64
2026-01-11T18:00,19,4.1,13.0,45.7,0.0,4.4,1.079,0.0,0.0,11.9,71
2026-01-11T19:00,19,3.7,10.7,40.2,0.0,4.0,0.985,0.0,0.0,10.6,71
2026-01-11T20:00,19,3.2,9.5,34.6,0.0,4.2,0.768,0.0,0.0,10.0,77
2026-01-11T21:00,19,2.5,8.0,29.3,0.0,4.0,0.686,0.0,0.0,9.1,73
2026-01-11T22:00,19,2.4,7.5,23.7,0.0,3.6,0.585,0.0,0.0,8.2,78
2026-01-11T23:00,19,2.3,6.6,23.5,0.0,3.6,0.528,0.0,0.0,7.6,79
2026-01-11T00:00,20,3.4,9.2,0.0,0.0,6.5,0.198,0.0,0.6,6.7,79
2026-01-11T01:00,20,3.1,8.3,1.1,0.0,7.4,0.177,0.0,0.6,6.7,76
2026-01-11T02:00,20,3.3,7.9,2.0,0.0,7.4,0.147,0.0,0.5,6.4,79
2026-01-11T03:00,20,3.4,7.8,3.2,0.0,7.4,0.165,0.0,0.5,6.7,79
2026-01-11T04:00,20,4.0,9.3,4.3,0.0,7.9,0.194,0.0,0.6,6.9,78
2026-01-11T05:00,20,4.3,11.1,8.2,0.0,9.1,0.266,0.0,0.8,7.5,78
2026-01-11T06:00,20,6.7,16.5,13.9,0.0,10.0,0.411,0.0,1.2,7.8,75
2026-01-11T07:00,20,9.1,21.9,24.3,0.0,10.3,0.584,0.0,1.7,9.2,72
2026-01-11T08:00,20,7.7,20.9,27.5,0.0,11.0,0.505,0.0,1.7,9.9,71
2026-01-11T09:00,20,7.2,16.7,22.9,0.0,11.0,0.415,0.0,1.2,10.6,69
2026-01-11T10:00,20,6.1,15.4,21.6,0.0,12.3,0.341,0.0,1.2,10.9,65
2026-01-11T11:00,20,5.6,14.5,22.0,0.0,11.9,0.349,0.0,1.0,12.6,66
2026-01-11T12:00,20,5.5,14.5,23.5,0.0,12.6,0.332,0.0,1.0,13.0,64
2026-01-11T13:00,20,5.8,14.5,24.5,0.0,11.5,0.344,0.0,1.0,12.9,60
2026-01-11T14:00,20,6.3,16.3,28.2,0.0,11.8,0.349,0.0,1.1,13.0,65
2026-01-11T15:00,20,6.7,19.2,28.5,0.0,11.4,0.392,0.0,1.2,12.7,61
2026-01-11T16:00,20,8.9,21.1,39.0,0.0,11.3,0.499,0.0,1.4,13.2,65
2026-01-11T17:00,20,9.2,24.3,53.6,0.0,11.8,0.618,0.0,1.8,12.2,67
2026-01-11T18:00,20,7.8,20.7,53.4,0.0,12.5,0.523,0.0,1.7,11.9,65
2026-01-11T19:00,20,6.5,17.9,43.8,0.0,10.8,0.413,0.0,1.6,11.4,66
2026-01-11T20:00,20,6.7,16.0,39.6,0.0,10.9,0.375,0.0,1.3,10.1,72
2026-01-11T21:00,20,6.1,14.9,34.3,0.0,12.3,0.323,0.0,1.0,9.6,73
2026-01-11T22:00,20,5.7,14.0,29.8,0.0,11.6,0.283,0.0,0.9,8.1,74
2026-01-11T23:00,20,5.0,12.3,29.7,0.0,10.7,0.256,0.0,1.0,7.5,78
2026-01-11T00:00,21,0.0,10.1,3.4,33.2,3.5,0.203,0.0,0.0,7.0,79
2026-01-11T01:00,21,0.0,9.5,3.7,23.7,3.6,0.171,0.0,0.0,5.8,81
2026-01-11T02:00,21,0.0,8.3,4.0,26.4,3.4,0.18,0.0,0.0,7.0,78
2026-01-11T03:00,21,0.0,9.5,4.8,24.6,3.2,0.164,0.0,0.0,7.0,76
2026-01-11T04:00,21,0.0,9.3,6.0,32.0,3.8,0.204,0.0,0.0,7.0,78
2026-01-11T05:00,21,0.0,13.0,9.6,42.4,3.7,0.3,0.0,0.0,7.5,77
2026-01-11T06:00,21,0.0,15.0,15.3,62.8,4.1,0.442,0.0,0.0,8.3,76
2026-01-11T07:00,21,0.0,19.7,22.8,76.1,4.9,0.523,0.0,0.0,9.6,75
2026-01-11T08:00,21,0.0,20.6,25.5,97.5,4.8,0.49,0.0,0.0,10.7,68
2026-01-11T09:00,21,0.0,18.9,20.5,121.4,4.9,0.435,0.0,0.0,11.0,73
